_CPU_utilization,_disk_read,_disk_utilization,_disk_write,_load_average,_mem_utilization,_net_rx,_net_rx_drop,_net_rx_err,_net_tx,_net_tx_drop,_net_tx_err,label,timestamp
1.0485,0.6095,18.4264,412.1143,7.75,13.4532,15.6884,0,0,24.831,0,0,egde-sample-small-01-control-plane-f7dd6,18:16:36 12/22/22 UTC
1.0485,0.6095,18.4264,412.1143,7.75,13.4532,15.6884,0,0,24.831,0,0,egde-sample-small-01-control-plane-f7dd6,18:16:44 12/22/22 UTC
1.0485,0.6095,18.4264,412.1143,7.75,13.4532,15.6884,0,0,24.831,0,0,egde-sample-small-01-control-plane-f7dd6,18:16:52 12/22/22 UTC
1.0485,0.6095,18.4264,412.1143,7.75,13.4532,15.6884,0,0,24.831,0,0,egde-sample-small-01-control-plane-f7dd6,18:17:00 12/22/22 UTC
1.0485,0.6095,18.4264,412.1143,7.75,13.4532,15.6884,0,0,24.831,0,0,egde-sample-small-01-control-plane-f7dd6,18:17:08 12/22/22 UTC
0.524,0.6095,18.4264,256.6857,7.75,13.4532,7.9452,0,0,12.2302,0,0,egde-sample-small-01-control-plane-f7dd6,18:17:16 12/22/22 UTC
0.524,0.6095,18.4264,256.6857,7.75,13.4532,7.9452,0,0,12.2302,0,0,egde-sample-small-01-control-plane-f7dd6,18:17:24 12/22/22 UTC
1.0469,0.6095,18.4673,398.6286,6.75,13.7042,16.0602,0,0,24.4447,0,0,egde-sample-small-01-control-plane-f7dd6,18:17:32 12/22/22 UTC
1.0469,0.6095,18.4673,398.6286,6.75,13.7042,16.0602,0,0,24.4447,0,0,egde-sample-small-01-control-plane-f7dd6,18:17:40 12/22/22 UTC
1.0469,0.6095,18.4673,398.6286,6.75,13.7042,16.0602,0,0,24.4447,0,0,egde-sample-small-01-control-plane-f7dd6,18:17:48 12/22/22 UTC
1.0469,0.6095,18.4673,398.6286,6.75,13.7042,16.0602,0,0,24.4447,0,0,egde-sample-small-01-control-plane-f7dd6,18:17:56 12/22/22 UTC
1.0469,0.6095,18.4673,398.6286,6.75,13.7042,16.0602,0,0,24.4447,0,0,egde-sample-small-01-control-plane-f7dd6,18:18:04 12/22/22 UTC
0.5229,0,18.4673,141.9429,6.75,13.7042,8.1151,0,0,12.2145,0,0,egde-sample-small-01-control-plane-f7dd6,18:18:12 12/22/22 UTC
0.5229,0,18.4673,141.9429,6.75,13.7042,8.1151,0,0,12.2145,0,0,egde-sample-small-01-control-plane-f7dd6,18:18:20 12/22/22 UTC
1.0461,0,18.5832,391.0095,5.5,14.5386,15.9136,0,0,24.5996,0,0,egde-sample-small-01-control-plane-f7dd6,18:18:28 12/22/22 UTC
1.0461,0,18.5832,391.0095,5.5,14.5386,15.9136,0,0,24.5996,0,0,egde-sample-small-01-control-plane-f7dd6,18:18:36 12/22/22 UTC
1.0461,0,18.5832,391.0095,5.5,14.5386,15.9136,0,0,24.5996,0,0,egde-sample-small-01-control-plane-f7dd6,18:18:44 12/22/22 UTC
1.0461,0,18.5832,391.0095,5.5,14.5386,15.9136,0,0,24.5996,0,0,egde-sample-small-01-control-plane-f7dd6,18:18:52 12/22/22 UTC
1.0461,0,18.5832,391.0095,5.5,14.5386,15.9136,0,0,24.5996,0,0,egde-sample-small-01-control-plane-f7dd6,18:19:00 12/22/22 UTC
1.0461,0,18.5832,391.0095,5.5,14.5386,15.9136,0,0,24.5996,0,0,egde-sample-small-01-control-plane-f7dd6,18:19:08 12/22/22 UTC
0.5232,0,18.5832,249.0667,5.5,14.5386,7.7985,0,0,12.3851,0,0,egde-sample-small-01-control-plane-f7dd6,18:19:16 12/22/22 UTC
0.5232,0,18.5832,249.0667,5.5,14.5386,7.7985,0,0,12.3851,0,0,egde-sample-small-01-control-plane-f7dd6,18:19:25 12/22/22 UTC
1.0456,0,18.5489,487.0095,6,14.519,15.6373,0,0,24.7552,0,0,egde-sample-small-01-control-plane-f7dd6,18:19:33 12/22/22 UTC
1.0456,0,18.5489,487.0095,6,14.519,15.6373,0,0,24.7552,0,0,egde-sample-small-01-control-plane-f7dd6,18:19:41 12/22/22 UTC
1.0456,0,18.5489,487.0095,6,14.519,15.6373,0,0,24.7552,0,0,egde-sample-small-01-control-plane-f7dd6,18:19:49 12/22/22 UTC
1.0456,0,18.5489,568.1778,6,14.519,18.2436,0,0,28.881,0,0,egde-sample-small-01-control-plane-f7dd6,18:19:57 12/22/22 UTC
1.0456,0,18.5489,487.0095,6,14.519,15.6373,0,0,24.7552,0,0,egde-sample-small-01-control-plane-f7dd6,18:20:05 12/22/22 UTC
0.5224,0,18.5489,237.9429,6,14.519,7.8388,0,0,12.3701,0,0,egde-sample-small-01-control-plane-f7dd6,18:20:13 12/22/22 UTC
0.5224,0,18.5489,237.9429,6,14.519,7.8388,0,0,12.3701,0,0,egde-sample-small-01-control-plane-f7dd6,18:20:21 12/22/22 UTC
1.0458,0,18.5522,401.9048,7.5,13.5211,15.9927,0,0,26.0604,0,0,egde-sample-small-01-control-plane-f7dd6,18:20:30 12/22/22 UTC
1.0458,0,18.5522,401.9048,7.5,13.5211,15.9927,0,0,26.0604,0,0,egde-sample-small-01-control-plane-f7dd6,18:20:38 12/22/22 UTC
1.0458,0,18.5522,401.9048,7.5,13.5211,15.9927,0,0,26.0604,0,0,egde-sample-small-01-control-plane-f7dd6,18:20:46 12/22/22 UTC
1.0458,0,18.5522,401.9048,7.5,13.5211,15.9927,0,0,26.0604,0,0,egde-sample-small-01-control-plane-f7dd6,18:20:55 12/22/22 UTC
1.0458,0,18.5522,401.9048,7.5,13.5211,15.9927,0,0,26.0604,0,0,egde-sample-small-01-control-plane-f7dd6,18:21:03 12/22/22 UTC
1.0458,0,18.5522,401.9048,7.5,13.5211,15.9927,0,0,26.0604,0,0,egde-sample-small-01-control-plane-f7dd6,18:21:11 12/22/22 UTC
0.5235,0,18.5522,163.9619,7.5,13.5211,8.1539,0,0,13.6903,0,0,egde-sample-small-01-control-plane-f7dd6,18:21:19 12/22/22 UTC
1.0479,0,18.5554,423.1619,7.25,13.5159,15.5279,0,0,25.0967,0,0,egde-sample-small-01-control-plane-f7dd6,18:21:28 12/22/22 UTC
1.0479,0,18.5554,423.1619,7.25,13.5159,15.5279,0,0,25.0967,0,0,egde-sample-small-01-control-plane-f7dd6,18:21:36 12/22/22 UTC
1.0479,0,18.5554,423.1619,7.25,13.5159,15.5279,0,0,25.0967,0,0,egde-sample-small-01-control-plane-f7dd6,18:21:44 12/22/22 UTC
1.0479,0,18.5554,423.1619,7.25,13.5159,15.5279,0,0,25.0967,0,0,egde-sample-small-01-control-plane-f7dd6,18:21:52 12/22/22 UTC
1.0479,0,18.5554,423.1619,7.25,13.5159,15.5279,0,0,25.0967,0,0,egde-sample-small-01-control-plane-f7dd6,18:22:01 12/22/22 UTC
1.0479,0,18.5554,423.1619,7.25,13.5159,15.5279,0,0,25.0967,0,0,egde-sample-small-01-control-plane-f7dd6,18:22:09 12/22/22 UTC
0.5245,0,18.5554,259.2,7.25,13.5159,7.3739,0,0,11.4064,0,0,egde-sample-small-01-control-plane-f7dd6,18:22:17 12/22/22 UTC
0.5245,0,18.5554,259.2,7.25,13.5159,7.3739,0,0,11.4064,0,0,egde-sample-small-01-control-plane-f7dd6,18:22:26 12/22/22 UTC
1.0472,0,18.5587,418.8571,10,13.7228,15.8635,0,0,24.4831,0,0,egde-sample-small-01-control-plane-f7dd6,18:22:34 12/22/22 UTC
1.0472,0,18.5587,418.8571,10,13.7228,15.8635,0,0,24.4831,0,0,egde-sample-small-01-control-plane-f7dd6,18:22:42 12/22/22 UTC
1.0472,0,18.5587,418.8571,10,13.7228,15.8635,0,0,24.4831,0,0,egde-sample-small-01-control-plane-f7dd6,18:22:50 12/22/22 UTC
1.0472,0,18.5587,418.8571,10,13.7228,15.8635,0,0,24.4831,0,0,egde-sample-small-01-control-plane-f7dd6,18:22:58 12/22/22 UTC
1.0472,0,18.5587,418.8571,10,13.7228,15.8635,0,0,24.4831,0,0,egde-sample-small-01-control-plane-f7dd6,18:23:06 12/22/22 UTC
0.5227,0,18.5587,159.6571,10,13.7228,8.4896,0,0,13.0768,0,0,egde-sample-small-01-control-plane-f7dd6,18:23:14 12/22/22 UTC
0.5227,0,18.5587,159.6571,10,13.7228,8.4896,0,0,13.0768,0,0,egde-sample-small-01-control-plane-f7dd6,18:23:23 12/22/22 UTC
1.0465,0,18.5995,414.9333,11,14.5146,15.999,0,0,24.492,0,0,egde-sample-small-01-control-plane-f7dd6,18:23:30 12/22/22 UTC
1.0465,0,18.5995,414.9333,11,14.5146,15.999,0,0,24.492,0,0,egde-sample-small-01-control-plane-f7dd6,18:23:38 12/22/22 UTC
1.0465,0,18.5995,414.9333,11,14.5146,15.999,0,0,24.492,0,0,egde-sample-small-01-control-plane-f7dd6,18:23:47 12/22/22 UTC
1.0465,0,18.5995,414.9333,11,14.5146,15.999,0,0,24.492,0,0,egde-sample-small-01-control-plane-f7dd6,18:23:55 12/22/22 UTC
1.0465,0,18.5995,414.9333,11,14.5146,15.999,0,0,24.492,0,0,egde-sample-small-01-control-plane-f7dd6,18:24:03 12/22/22 UTC
1.0465,0,18.5995,414.9333,11,14.5146,15.999,0,0,24.492,0,0,egde-sample-small-01-control-plane-f7dd6,18:24:11 12/22/22 UTC
0.5238,0,18.5995,255.2762,11,14.5146,7.5095,0,0,11.4152,0,0,egde-sample-small-01-control-plane-f7dd6,18:24:19 12/22/22 UTC
1.0488,0,18.6027,410.781,10.25,14.5157,14.7212,0,0,22.1315,0,0,egde-sample-small-01-control-plane-f7dd6,18:24:27 12/22/22 UTC
1.0488,0,18.6027,410.781,10.25,14.5157,14.7212,0,0,22.1315,0,0,egde-sample-small-01-control-plane-f7dd6,18:24:35 12/22/22 UTC
1.0488,0,18.6027,410.781,10.25,14.5157,14.7212,0,0,22.1315,0,0,egde-sample-small-01-control-plane-f7dd6,18:24:43 12/22/22 UTC
1.0488,0,18.6027,410.781,10.25,14.5157,14.7212,0,0,22.1315,0,0,egde-sample-small-01-control-plane-f7dd6,18:24:51 12/22/22 UTC
1.0488,0,18.6027,410.781,10.25,14.5157,14.7212,0,0,22.1315,0,0,egde-sample-small-01-control-plane-f7dd6,18:24:59 12/22/22 UTC
1.0488,0,18.6027,410.781,10.25,14.5157,14.7212,0,0,22.1315,0,0,egde-sample-small-01-control-plane-f7dd6,18:25:07 12/22/22 UTC
0.5251,0,18.6027,155.5048,10.25,14.5157,7.2117,0,0,10.7162,0,0,egde-sample-small-01-control-plane-f7dd6,18:25:15 12/22/22 UTC
0.5251,0,18.6027,155.5048,10.25,14.5157,7.2117,0,0,10.7162,0,0,egde-sample-small-01-control-plane-f7dd6,18:25:25 12/22/22 UTC
1.0493,0,18.606,434.781,9,13.4259,14.7214,0,0,22.2516,0,0,egde-sample-small-01-control-plane-f7dd6,18:25:34 12/22/22 UTC
1.0493,0,18.606,434.781,9,13.4259,14.7214,0,0,22.2516,0,0,egde-sample-small-01-control-plane-f7dd6,18:25:43 12/22/22 UTC
1.0493,0,18.606,434.781,9,13.4259,14.7214,0,0,22.2516,0,0,egde-sample-small-01-control-plane-f7dd6,18:25:51 12/22/22 UTC
1.0493,0,18.606,434.781,9,13.4259,14.7214,0,0,22.2516,0,0,egde-sample-small-01-control-plane-f7dd6,18:26:01 12/22/22 UTC
1.0493,0,18.606,434.781,9,13.4259,14.7214,0,0,22.2516,0,0,egde-sample-small-01-control-plane-f7dd6,18:26:09 12/22/22 UTC
0.5242,0,18.606,279.2762,9,13.4259,7.5096,0,0,11.5354,0,0,egde-sample-small-01-control-plane-f7dd6,18:26:18 12/22/22 UTC
0.5242,0,18.606,279.2762,9,13.4259,7.5096,0,0,11.5354,0,0,egde-sample-small-01-control-plane-f7dd6,18:26:26 12/22/22 UTC
1.0485,0,18.6093,425.9048,7.75,13.4639,14.2623,0,0,25.1191,0,0,egde-sample-small-01-control-plane-f7dd6,18:26:34 12/22/22 UTC
1.0485,0,18.6093,425.9048,7.75,13.4639,14.2623,0,0,25.1191,0,0,egde-sample-small-01-control-plane-f7dd6,18:26:43 12/22/22 UTC
1.0485,0,18.6093,425.9048,7.75,13.4639,14.2623,0,0,25.1191,0,0,egde-sample-small-01-control-plane-f7dd6,18:26:51 12/22/22 UTC
1.0485,0,18.6093,425.9048,7.75,13.4639,14.2623,0,0,25.1191,0,0,egde-sample-small-01-control-plane-f7dd6,18:26:59 12/22/22 UTC
1.0485,0,18.6093,425.9048,7.75,13.4639,14.2623,0,0,25.1191,0,0,egde-sample-small-01-control-plane-f7dd6,18:27:07 12/22/22 UTC
0.5243,0,18.6093,146.6286,7.75,13.4639,6.7526,0,0,13.5837,0,0,egde-sample-small-01-control-plane-f7dd6,18:27:15 12/22/22 UTC
0.5243,0,18.6093,146.6286,7.75,13.4639,6.7526,0,0,13.5837,0,0,egde-sample-small-01-control-plane-f7dd6,18:27:24 12/22/22 UTC
1.0439,1.219,18.6127,395.9619,7.75,13.7112,18.4026,0,0,32.7328,0,0,egde-sample-small-01-control-plane-f7dd6,18:27:32 12/22/22 UTC
1.0439,1.219,18.6127,395.9619,7.75,13.7112,18.4026,0,0,32.7328,0,0,egde-sample-small-01-control-plane-f7dd6,18:27:40 12/22/22 UTC
1.0439,1.219,18.6127,395.9619,7.75,13.7112,18.4026,0,0,32.7328,0,0,egde-sample-small-01-control-plane-f7dd6,18:27:49 12/22/22 UTC
1.0439,1.4222,18.6127,461.9556,7.75,13.7112,21.4697,0,0,38.1882,0,0,egde-sample-small-01-control-plane-f7dd6,18:27:57 12/22/22 UTC
1.0439,1.219,18.6127,395.9619,7.75,13.7112,18.4026,0,0,32.7328,0,0,egde-sample-small-01-control-plane-f7dd6,18:28:05 12/22/22 UTC
0.5196,1.219,18.6127,249.3333,7.75,13.7112,11.65,0,0,19.1491,0,0,egde-sample-small-01-control-plane-f7dd6,18:28:13 12/22/22 UTC
0.5196,1.219,18.6127,249.3333,7.75,13.7112,11.65,0,0,19.1491,0,0,egde-sample-small-01-control-plane-f7dd6,18:28:22 12/22/22 UTC
1.04,1.219,18.6535,489.1429,8.25,14.4962,22.4622,0,0,36.348,0,0,egde-sample-small-01-control-plane-f7dd6,18:28:30 12/22/22 UTC
1.04,1.219,18.6535,489.1429,8.25,14.4962,22.4622,0,0,36.348,0,0,egde-sample-small-01-control-plane-f7dd6,18:28:38 12/22/22 UTC
1.04,1.219,18.6535,489.1429,8.25,14.4962,22.4622,0,0,36.348,0,0,egde-sample-small-01-control-plane-f7dd6,18:28:46 12/22/22 UTC
1.04,1.219,18.6535,489.1429,8.25,14.4962,22.4622,0,0,36.348,0,0,egde-sample-small-01-control-plane-f7dd6,18:28:54 12/22/22 UTC
1.04,1.219,18.6535,489.1429,8.25,14.4962,22.4622,0,0,36.348,0,0,egde-sample-small-01-control-plane-f7dd6,18:29:02 12/22/22 UTC
1.04,1.219,18.6535,489.1429,8.25,14.4962,22.4622,0,0,36.348,0,0,egde-sample-small-01-control-plane-f7dd6,18:29:10 12/22/22 UTC
0.5204,0,18.6535,239.8095,8.25,14.4962,10.8121,0,0,17.199,0,0,egde-sample-small-01-control-plane-f7dd6,18:29:18 12/22/22 UTC
0.5204,0,18.6535,239.8095,8.25,14.4962,10.8121,0,0,17.199,0,0,egde-sample-small-01-control-plane-f7dd6,18:29:26 12/22/22 UTC
1.0351,0,18.6567,477.8667,8.25,14.5326,20.2954,0,0,31.9911,0,0,egde-sample-small-01-control-plane-f7dd6,18:29:34 12/22/22 UTC
1.0351,0,18.6567,477.8667,8.25,14.5326,20.2954,0,0,31.9911,0,0,egde-sample-small-01-control-plane-f7dd6,18:29:42 12/22/22 UTC
1.0351,0,18.6567,477.8667,8.25,14.5326,20.2954,0,0,31.9911,0,0,egde-sample-small-01-control-plane-f7dd6,18:29:50 12/22/22 UTC
1.0351,0,18.6567,477.8667,8.25,14.5326,20.2954,0,0,31.9911,0,0,egde-sample-small-01-control-plane-f7dd6,18:29:58 12/22/22 UTC
1.0351,0,18.6567,477.8667,8.25,14.5326,20.2954,0,0,31.9911,0,0,egde-sample-small-01-control-plane-f7dd6,18:30:06 12/22/22 UTC
0.5147,0,18.6567,238.0571,8.25,14.5326,9.4833,0,0,14.7922,0,0,egde-sample-small-01-control-plane-f7dd6,18:30:15 12/22/22 UTC
0.5147,0,18.6567,238.0571,8.25,14.5326,9.4833,0,0,14.7922,0,0,egde-sample-small-01-control-plane-f7dd6,18:30:23 12/22/22 UTC
1.0362,0,18.66,395.7333,7.25,13.4692,19.7964,0,0,30.7476,0,0,egde-sample-small-01-control-plane-f7dd6,18:30:31 12/22/22 UTC
1.0362,0,18.66,395.7333,7.25,13.4692,19.7964,0,0,30.7476,0,0,egde-sample-small-01-control-plane-f7dd6,18:30:40 12/22/22 UTC
1.0362,0,18.66,395.7333,7.25,13.4692,19.7964,0,0,30.7476,0,0,egde-sample-small-01-control-plane-f7dd6,18:30:48 12/22/22 UTC
1.0362,0,18.66,395.7333,7.25,13.4692,19.7964,0,0,30.7476,0,0,egde-sample-small-01-control-plane-f7dd6,18:30:56 12/22/22 UTC
1.0362,0,18.66,395.7333,7.25,13.4692,19.7964,0,0,30.7476,0,0,egde-sample-small-01-control-plane-f7dd6,18:31:04 12/22/22 UTC
1.0362,0,18.66,183.9556,7.25,13.4692,12.032,0,0,18.6146,0,0,egde-sample-small-01-control-plane-f7dd6,18:31:12 12/22/22 UTC
0.5215,0,18.66,157.6762,7.25,13.4692,10.3131,0,0,15.9554,0,0,egde-sample-small-01-control-plane-f7dd6,18:31:20 12/22/22 UTC
1.0438,0,18.6257,422.3619,9.25,13.5424,19.3691,0,0,32.3068,0,0,egde-sample-small-01-control-plane-f7dd6,18:31:28 12/22/22 UTC
1.0438,0,18.6257,422.3619,9.25,13.5424,19.3691,0,0,32.3068,0,0,egde-sample-small-01-control-plane-f7dd6,18:31:36 12/22/22 UTC
1.0438,0,18.6257,422.3619,9.25,13.5424,19.3691,0,0,32.3068,0,0,egde-sample-small-01-control-plane-f7dd6,18:31:44 12/22/22 UTC
1.0438,0,18.6257,422.3619,9.25,13.5424,19.3691,0,0,32.3068,0,0,egde-sample-small-01-control-plane-f7dd6,18:31:52 12/22/22 UTC
1.0438,0,18.6257,422.3619,9.25,13.5424,19.3691,0,0,32.3068,0,0,egde-sample-small-01-control-plane-f7dd6,18:32:00 12/22/22 UTC
1.0438,0,18.6257,422.3619,9.25,13.5424,19.3691,0,0,32.3068,0,0,egde-sample-small-01-control-plane-f7dd6,18:32:08 12/22/22 UTC
0.5223,0,18.6257,264.6857,9.25,13.5424,9.056,0,0,16.3514,0,0,egde-sample-small-01-control-plane-f7dd6,18:32:16 12/22/22 UTC
0.5223,0,18.6257,264.6857,9.25,13.5424,9.056,0,0,16.3514,0,0,egde-sample-small-01-control-plane-f7dd6,18:32:24 12/22/22 UTC
1.0407,0,18.6666,454.5524,11.75,13.7322,22.7602,0,0,35.9931,0,0,egde-sample-small-01-control-plane-f7dd6,18:32:32 12/22/22 UTC
1.0407,0,18.6666,454.5524,11.75,13.7322,22.7602,0,0,35.9931,0,0,egde-sample-small-01-control-plane-f7dd6,18:32:40 12/22/22 UTC
1.0407,0,18.6666,454.5524,11.75,13.7322,22.7602,0,0,35.9931,0,0,egde-sample-small-01-control-plane-f7dd6,18:32:48 12/22/22 UTC
1.0407,0,18.6666,454.5524,11.75,13.7322,22.7602,0,0,35.9931,0,0,egde-sample-small-01-control-plane-f7dd6,18:32:56 12/22/22 UTC
1.0407,0,18.6666,454.5524,11.75,13.7322,22.7602,0,0,35.9931,0,0,egde-sample-small-01-control-plane-f7dd6,18:33:04 12/22/22 UTC
0.5185,0,18.6666,189.8667,11.75,13.7322,13.7042,0,0,19.6418,0,0,egde-sample-small-01-control-plane-f7dd6,18:33:12 12/22/22 UTC
0.5185,0,18.6666,189.8667,11.75,13.7322,13.7042,0,0,19.6418,0,0,egde-sample-small-01-control-plane-f7dd6,18:33:20 12/22/22 UTC
1.0401,0,18.7074,401.5238,10.5,14.5502,23.45,0,0,34.254,0,0,egde-sample-small-01-control-plane-f7dd6,18:33:28 12/22/22 UTC
1.0401,0,18.7074,401.5238,10.5,14.5502,23.45,0,0,34.254,0,0,egde-sample-small-01-control-plane-f7dd6,18:33:36 12/22/22 UTC
1.0401,0,18.7074,401.5238,10.5,14.5502,23.45,0,0,34.254,0,0,egde-sample-small-01-control-plane-f7dd6,18:33:44 12/22/22 UTC
1.0401,0,18.7074,401.5238,10.5,14.5502,23.45,0,0,34.254,0,0,egde-sample-small-01-control-plane-f7dd6,18:33:52 12/22/22 UTC
1.0401,0,18.7074,401.5238,10.5,14.5502,23.45,0,0,34.254,0,0,egde-sample-small-01-control-plane-f7dd6,18:34:00 12/22/22 UTC
1.0401,0,18.7074,401.5238,10.5,14.5502,23.45,0,0,34.254,0,0,egde-sample-small-01-control-plane-f7dd6,18:34:08 12/22/22 UTC
0.5216,0,18.7074,211.6571,10.5,14.5502,9.7457,0,0,14.6123,0,0,egde-sample-small-01-control-plane-f7dd6,18:34:16 12/22/22 UTC
0.5216,0,18.7074,211.6571,10.5,14.5502,9.7457,0,0,14.6123,0,0,egde-sample-small-01-control-plane-f7dd6,18:34:25 12/22/22 UTC
1.0441,0,18.7107,332.1905,11.5,14.5564,19.4334,0,0,30.9465,0,0,egde-sample-small-01-control-plane-f7dd6,18:34:33 12/22/22 UTC
1.0441,0,18.7107,332.1905,11.5,14.5564,19.4334,0,0,30.9465,0,0,egde-sample-small-01-control-plane-f7dd6,18:34:41 12/22/22 UTC
1.0441,0,18.7107,332.1905,11.5,14.5564,19.4334,0,0,30.9465,0,0,egde-sample-small-01-control-plane-f7dd6,18:34:49 12/22/22 UTC
1.0441,0,18.7107,332.1905,11.5,14.5564,19.4334,0,0,30.9465,0,0,egde-sample-small-01-control-plane-f7dd6,18:34:58 12/22/22 UTC
1.0441,0,18.7107,332.1905,11.5,14.5564,19.4334,0,0,30.9465,0,0,egde-sample-small-01-control-plane-f7dd6,18:35:07 12/22/22 UTC
0.5225,0,18.7107,120.5333,11.5,14.5564,9.6876,0,0,16.3342,0,0,egde-sample-small-01-control-plane-f7dd6,18:35:16 12/22/22 UTC
0.5225,0,18.7107,120.5333,11.5,14.5564,9.6876,0,0,16.3342,0,0,egde-sample-small-01-control-plane-f7dd6,18:35:24 12/22/22 UTC
1.042,0.6476,18.7139,312.1905,12.75,13.514,21.5194,0,0,34.0426,0,0,egde-sample-small-01-control-plane-f7dd6,18:35:33 12/22/22 UTC
1.042,0.6476,18.7139,312.1905,12.75,13.514,21.5194,0,0,34.0426,0,0,egde-sample-small-01-control-plane-f7dd6,18:35:41 12/22/22 UTC
1.042,0.6476,18.7139,312.1905,12.75,13.514,21.5194,0,0,34.0426,0,0,egde-sample-small-01-control-plane-f7dd6,18:35:49 12/22/22 UTC
1.042,0.6476,18.7139,312.1905,12.75,13.514,21.5194,0,0,34.0426,0,0,egde-sample-small-01-control-plane-f7dd6,18:35:57 12/22/22 UTC
1.042,0.6476,18.7139,312.1905,12.75,13.514,21.5194,0,0,34.0426,0,0,egde-sample-small-01-control-plane-f7dd6,18:36:05 12/22/22 UTC
0.5195,0.6476,18.7139,191.6571,12.75,13.514,11.8318,0,0,17.7084,0,0,egde-sample-small-01-control-plane-f7dd6,18:36:14 12/22/22 UTC
0.5195,0.6476,18.7139,191.6571,12.75,13.514,11.8318,0,0,17.7084,0,0,egde-sample-small-01-control-plane-f7dd6,18:36:22 12/22/22 UTC
1.0429,0.6476,18.7548,377.4476,11.5,13.5693,20.9957,0,0,35.1647,0,0,egde-sample-small-01-control-plane-f7dd6,18:36:30 12/22/22 UTC
1.0429,0.6476,18.7548,377.4476,11.5,13.5693,20.9957,0,0,35.1647,0,0,egde-sample-small-01-control-plane-f7dd6,18:36:38 12/22/22 UTC
1.0429,0.6476,18.7548,377.4476,11.5,13.5693,20.9957,0,0,35.1647,0,0,egde-sample-small-01-control-plane-f7dd6,18:36:47 12/22/22 UTC
1.0429,0.6476,18.7548,377.4476,11.5,13.5693,20.9957,0,0,35.1647,0,0,egde-sample-small-01-control-plane-f7dd6,18:36:55 12/22/22 UTC
1.0429,0.6476,18.7548,377.4476,11.5,13.5693,20.9957,0,0,35.1647,0,0,egde-sample-small-01-control-plane-f7dd6,18:37:03 12/22/22 UTC
1.0429,0.6476,18.7548,377.4476,11.5,13.5693,20.9957,0,0,35.1647,0,0,egde-sample-small-01-control-plane-f7dd6,18:37:12 12/22/22 UTC
0.5233,0,18.7548,185.7905,11.5,13.5693,9.1638,0,0,17.4563,0,0,egde-sample-small-01-control-plane-f7dd6,18:37:20 12/22/22 UTC
1.0434,1.1429,18.758,322.9333,12,13.8227,19.4783,0,0,37.0463,0,0,egde-sample-small-01-control-plane-f7dd6,18:37:28 12/22/22 UTC
1.0434,1.1429,18.758,322.9333,12,13.8227,19.4783,0,0,37.0463,0,0,egde-sample-small-01-control-plane-f7dd6,18:37:37 12/22/22 UTC
1.0434,1.1429,18.758,322.9333,12,13.8227,19.4783,0,0,37.0463,0,0,egde-sample-small-01-control-plane-f7dd6,18:37:45 12/22/22 UTC
1.0434,1.1429,18.758,322.9333,12,13.8227,19.4783,0,0,37.0463,0,0,egde-sample-small-01-control-plane-f7dd6,18:37:53 12/22/22 UTC
1.0434,1.1429,18.758,322.9333,12,13.8227,19.4783,0,0,37.0463,0,0,egde-sample-small-01-control-plane-f7dd6,18:38:02 12/22/22 UTC
1.0434,1.1429,18.758,322.9333,12,13.8227,19.4783,0,0,37.0463,0,0,egde-sample-small-01-control-plane-f7dd6,18:38:10 12/22/22 UTC
0.5201,1.1429,18.758,137.1429,12,13.8227,10.3145,0,0,19.59,0,0,egde-sample-small-01-control-plane-f7dd6,18:38:18 12/22/22 UTC
0.5201,1.1429,18.758,137.1429,12,13.8227,10.3145,0,0,19.59,0,0,egde-sample-small-01-control-plane-f7dd6,18:38:26 12/22/22 UTC
1.0412,1.9429,18.7613,329.2571,10.5,14.5487,21.0992,0,0,36.5321,0,0,egde-sample-small-01-control-plane-f7dd6,18:38:34 12/22/22 UTC
1.0412,1.9429,18.7613,329.2571,10.5,14.5487,21.0992,0,0,36.5321,0,0,egde-sample-small-01-control-plane-f7dd6,18:38:42 12/22/22 UTC
1.0412,1.9429,18.7613,329.2571,10.5,14.5487,21.0992,0,0,36.5321,0,0,egde-sample-small-01-control-plane-f7dd6,18:38:50 12/22/22 UTC
1.0412,1.9429,18.7613,329.2571,10.5,14.5487,21.0992,0,0,36.5321,0,0,egde-sample-small-01-control-plane-f7dd6,18:38:58 12/22/22 UTC
1.0412,1.9429,18.7613,329.2571,10.5,14.5487,21.0992,0,0,36.5321,0,0,egde-sample-small-01-control-plane-f7dd6,18:39:06 12/22/22 UTC
0.5212,0.8,18.7613,192.1143,10.5,14.5487,10.7847,0,0,16.9421,0,0,egde-sample-small-01-control-plane-f7dd6,18:39:14 12/22/22 UTC
0.5212,0.8,18.7613,192.1143,10.5,14.5487,10.7847,0,0,16.9421,0,0,egde-sample-small-01-control-plane-f7dd6,18:39:22 12/22/22 UTC
1.0441,0.8,18.8021,402.2095,11,14.5421,20.524,0,0,31.9781,0,0,egde-sample-small-01-control-plane-f7dd6,18:39:30 12/22/22 UTC
1.0441,0.8,18.8021,402.2095,11,14.5421,20.524,0,0,31.9781,0,0,egde-sample-small-01-control-plane-f7dd6,18:39:39 12/22/22 UTC
1.0441,0.8,18.8021,402.2095,11,14.5421,20.524,0,0,31.9781,0,0,egde-sample-small-01-control-plane-f7dd6,18:39:47 12/22/22 UTC
1.0441,0.8,18.8021,402.2095,11,14.5421,20.524,0,0,31.9781,0,0,egde-sample-small-01-control-plane-f7dd6,18:39:55 12/22/22 UTC
